ZIP,SALE_PRICE,TOTAL_UNITS,GROSS_SQUARE_FEET,LAT,LNG
02134,89.00,1,,42.359420516492605,-71.12733180344243
02134,100.00,1,,42.3516876130946,-71.13383981344633
02134,80.00,1,,42.3548188562803,-71.12599193778208
02134,58.00,1,,42.356599614012204,-71.13718050963799
02134,85.00,1,,42.35145625199263,-71.12634005954234
02134,45.00,1,,42.34901654982248,-71.13615119608934
02134,127.00,1,,42.35155057502137,-71.12770693194058
02134,11.00,1,,42.348017501023755,-71.13607079039966
02134,209.00,3,,42.349276832565224,-71.1307408088266
02130,125.00,1,,42.31143796365995,-71.11864462353653
02134,259.00,3,,42.34955268268768,-71.1296086939324
02163,120.00,1,,42.36453585044336,-71.11837974523743
02134,45.00,1,,42.35276204015237,-71.12726941836672
02134,298.00,2,,42.34807465198055,-71.13538817149717
02135,55.00,0,,42.34780681521888,-71.13846167627196
02134,58.00,1,,42.355366889696235,-71.13735574278704
02134,80.00,1,,42.35192949192535,-71.14205607147838
,149.00,1,,42.362984227015176,-71.12901667122829
02134,159.00,1,,42.349886405741636,-71.13085675537378
02134,60.00,1,,42.35307881635998,-71.12640357261597
02130,500.00,3,,42.32123276979549,-71.11568853186063
02134,279.00,3,,42.35585153546842,-71.12821635393416
02134,83.00,0,,42.350094550887896,-71.13258852888467
02134,90.00,1,,42.35158931368296,-71.13346641408327
02134,75.00,1,,42.3526726640971,-71.12718862016965
02134,138.00,1,,42.352194902478224,-71.12595064236262
02134,66.00,1,,42.35053057087894,-71.12820936635138
02134,199.00,2,,42.363580020542834,-71.1315050543147
02134,400.00,4,,42.357683179974586,-71.1293690102354
02134,65.00,1,,42.352237427911035,-71.12492056158025
02134,50.00,1,,42.35293528817547,-71.12771394006761
02130,149.00,1,,42.312220034691656,-71.1171256858825
02134,89.00,1,,42.36114983035629,-71.12551284151213
02134,52.00,1,,42.35216083792811,-71.12938189286888
02134,70.00,1,,42.34998547277939,-71.14202092083927
02134,139.00,2,,42.34919131537339,-71.1294456634807
02134,269.00,0,,42.34784649416809,-71.13559859547792
02134,91.00,1,,42.36126465242879,-71.12532001360371
02134,70.00,1,,42.36317744091894,-71.13364063781297
02134,68.00,1,,42.355279802486244,-71.13449907260886
02134,200.00,2,,42.35417082432304,-71.12753883536548
02134,130.00,1,,42.35136743395033,-71.13299116108895
02131,110.00,1,,42.28967076428995,-71.1372864086912
02130,65.00,1,,42.32136495142019,-71.11323105918619
02163,70.00,1,,42.36565214411161,-71.11989190274437
02134,66.00,1,,42.35524224515002,-71.13547457156938
02134,50.00,1,,42.34871296059264,-71.13803295228391
02134,45.00,1,,42.35991552862768,-71.1248311214117
02134,48.00,1,,42.35338920079029,-71.126556022032
02134,125.00,0,,42.36274373479513,-71.1290713870758
02134,58.00,1,,42.354886812034906,-71.13865334297633
02134,59.00,1,,42.35179203125133,-71.12690081699625
02134,139.00,1,,42.34851106515926,-71.13282396247139
02134,239.00,2,,42.364314992851476,-71.12985757765766
02130,99.00,0,,42.31446165291016,-71.11391762627706
02134,200.00,2,,42.34774608970789,-71.138702372744
02135,72.00,1,,42.34936146297198,-71.13515064787317
02134,128.00,1,,42.35995246779314,-71.12801212854846
02134,269.00,2,,42.36287772308311,-71.12940938019045
02134,230.00,1,,42.361928853841,-71.13064063713792
02134,120.00,1,,42.35930189850257,-71.13408640117864
02163,70.00,1,,42.36212688929008,-71.11760371148877
02134,50.00,1,,42.348115389246566,-71.1392286536277
02134,85.00,1,,42.35321761314626,-71.13227193305177
02135,150.00,2,,42.350058159411496,-71.13925009140947
02130,67.00,1,,42.31858053839557,-71.1067800194245
02134,80.00,1,,42.35417693143646,-71.13261620284979
02134,67.00,1,,42.35316229713632,-71.12650086102737
02134,45.00,1,,42.350922040549946,-71.12768196478088
02134,40.00,1,,42.35459579790608,-71.12811640300245
02134,69.00,1,,42.3514302358493,-71.12604073475765
02134,55.00,1,,42.356451193585606,-71.13661022366645
02134,180.00,2,,42.34735545038724,-71.13738685849842
02134,279.00,3,,42.349669964024066,-71.13048927290141
02134,50.00,1,,42.3587909671608,-71.12856524264339
,25.00,1,,42.34805570962588,-71.13905558822462
02130,180.00,2,,42.31967562232483,-71.10497281246552
02134,60.00,1,,42.355341982374554,-71.13826509293719
02134,75.00,1,,42.35819787180854,-71.12901562046952
02134,28.00,1,,42.35287968493279,-71.12511942575341
02134,75.00,1,,42.35201383361056,-71.14047181121047
02134,129.00,1,,42.34720567028945,-71.13433882349693
02134,50.00,1,,42.34706793241136,-71.13520913828836
02445,75.00,1,,42.33455836291266,-71.1145917254634
02138,85.00,1,,42.36913699771693,-71.11435455369649
02445,155.00,1,,42.33974852294104,-71.1364550323108
02446,272.00,1,,42.34180450155909,-71.11082580052332
02130,170.00,2,,42.31403581506652,-71.10777892603964
02446,350.00,2,,42.34100552712397,-71.11237533968209
02139,329.00,3,,42.35934172208254,-71.11404688704577
02139,140.00,1,,42.355575057917854,-71.11156918509697
02145,70.00,1,,42.3862181002087,-71.08157049144913
02138,295.00,2,,42.36916541510093,-71.11555022243783
02145,80.00,1,,42.387643515627815,-71.07964873098422
02139,240.00,2,,42.36535111564258,-71.11436298605044
02145,88.00,1,,42.38077344774474,-71.08518544561615
02145,80.00,1,,42.386808866437164,-71.08269543804683
02145,80.00,1,,42.38496528480538,-71.08352723669331
02130,115.00,2,,42.310861936822796,-71.09922327493409
02139,113.00,1,,42.359452846935326,-71.11368818159649
02141,180.00,1,,42.369265468665986,-71.072024224819
02145,47.00,1,,42.38756052389122,-71.08223596503024
02143,69.00,1,,42.38266203768785,-71.08562213262371
02446,125.00,1,,42.34178815651148,-71.1386883589234
02445,39.00,1,,42.3346568973843,-71.11345643936876
02143,69.00,1,,42.38054561184396,-71.08428255212226
,60.00,1,,42.3426539923521,-71.11186809332273
02139,195.00,2,,42.36347248162663,-71.11570069093055
02129,229.00,1,,42.37637565317318,-71.04845934532138
02130,235.00,2,,42.311758624583184,-71.11183648946215
02143,249.00,3,,42.381141769456,-71.08188006830251
,72.00,1,,42.33660221699118,-71.11522092991389
02215,179.00,1,,42.35130457400371,-71.12314048525312
02145,199.00,2,,42.385516191724605,-71.08025597318345
02143,75.00,1,,42.382368498952886,-71.08617032896075
02138,146.00,1,,42.37572967259593,-71.13338821437462
02445,85.00,1,,42.33637594727255,-71.14083351429836
02138,259.00,5,,42.373724317711684,-71.12188782813831
02143,69.00,1,,42.38312446249618,-71.08010415265018
02145,200.00,1,,42.38437599514233,-71.08052184499304
02130,89.00,1,,42.31857757095519,-71.10627779729171
02141,72.00,1,,42.37468900569927,-71.07443975853336
02446,89.00,1,,42.34910682295989,-71.12858566302741
02138,459.00,5,,42.373755762249615,-71.12211638116534
02145,65.00,1,,42.38774100685,-71.07989660919446
02467,68.00,1,,42.30330535646915,-71.1619398409124
02143,69.00,1,,42.382681252067194,-71.08571963808129
02139,124.00,1,,42.365112317266274,-71.11480075951329
02446,150.00,1,,42.347187056561424,-71.13185996505644
02138,85.00,1,,42.37074134539269,-71.11491439961554
02446,100.00,1,,42.349379893443604,-71.1228684685468
02130,110.00,1,,42.29731100517576,-71.11120263227764
02143,69.00,1,,42.38096769530488,-71.08379488999671
02446,150.00,1,,42.34750341362465,-71.11833553894441
02141,198.00,1,,42.37177133434889,-71.07129980962144
02145,65.00,1,,42.38522634694089,-71.0809226260808
02145,65.00,1,,42.38788781183007,-71.08065371917631
02130,84.00,1,,42.3090627462778,-71.11435439589225
02131,115.00,1,,42.289603216466745,-71.13336748771152
02130,125.00,1,,42.306248031957914,-71.10890836726516
02130,130.00,1,,42.30947824832074,-71.09930721341063
02130,65.00,1,,42.29661804078575,-71.11369880978881
02130,86.00,1,,42.31516062399716,-71.10606960864865
02130,75.00,1,,42.31161779138293,-71.10492935003708
02130,255.00,3,,42.309560492272524,-71.10342180495736
02130,145.00,1,,42.317321347129315,-71.1083382470032
02130,199.00,3,,42.31589870622909,-71.10745634054862
02130,91.00,1,,42.310008938431984,-71.10176364947394
02130,81.00,1,,42.31314950919129,-71.10478823264899
02131,125.00,3,,42.27917609759368,-71.13277179664853
02130,60.00,1,,42.32161990846114,-71.10550967539857
02130,99.00,1,,42.3177858597241,-71.10513643573292
02130,88.00,1,,42.29847143523319,-71.11065808536799
02130,225.00,1,,42.30814198704933,-71.11793665454908
02130,50.00,1,,42.29244337732441,-71.11790285740781
02130,225.00,1,,42.31121241933621,-71.11191178759881
02130,48.00,1,,42.29856686925674,-71.11239521627074
02130,37.00,1,,42.311581941500414,-71.10412648796216
02130,85.00,1,,42.308851900338496,-71.11643175971686
02130,525.00,4,2300,42.3155761411289,-71.1130574529959
02131,200.00,3,,42.28214228250037,-71.12904915306451
02130,100.00,1,,42.319239160320095,-71.10624048636811
02130,75.00,1,,42.32451388795766,-71.10540620416036
02130,25.00,1,,42.298708582829484,-71.11250952324193
02130,50.00,1,,42.30841063964904,-71.1013204329874
02130,49.00,1,,42.312630016865675,-71.10439934389252
02130,125.00,1,,42.31721558278527,-71.1079661278404
02130,180.00,2,,42.31968622416286,-71.11205826620998
02130,60.00,1,,42.32134118362715,-71.10588595618334
02130,85.00,1,,42.30596576341033,-71.1087761022673
02130,85.00,1,,42.31021302681578,-71.10143683020078
02131,75.00,1,,42.281748516890026,-71.14031783726143
02130,64.00,1,,42.31378359100291,-71.11505147881796
02130,725.00,4,2000,42.31591115539129,-71.11275691200883
02130,75.00,1,,42.299587787693476,-71.11178023080245
02130,119.00,2,,42.29816032662961,-71.11153003037721
02130,110.00,1,,42.307815783766195,-71.11674523568081
02130,179.00,1,,42.3106308513631,-71.1118435456616
02130,175.00,2,,42.31005424705419,-71.10711518817013
02130,125.00,0,,42.31643683590324,-71.10342311812423
02130,220.00,2,,42.30692771656086,-71.107893860945
02120,299.00,2,,42.33285419276235,-71.10123471727375
02131,79.00,1,,42.28451220982457,-71.1362580468337
02131,78.00,1,,42.27563719947966,-71.12480041713683
02120,249.00,1,,42.3352960343266,-71.10146236865883
02120,115.00,0,,42.32790891088525,-71.10270494704687
02120,239.00,1,,42.33376385933934,-71.10079693531384
02120,75.00,1,,42.33155444871214,-71.0962878721131
02120,30.00,1,,42.32777505016166,-71.09882993741036
02120,45.00,1,,42.3324298068691,-71.1012871241284
02120,160.00,1,,42.33220056975924,-71.10172331046074
02120,62.00,1,,42.328579873979514,-71.09805472661651
02115,872.00,1,,42.33242122223453,-71.10732196401753
02120,55.00,1,,42.33289333349645,-71.10862041259495
02131,50.00,1,,42.28759769917666,-71.13448153404433
02130,79.00,1,,42.3319733792552,-71.10813059587208
02120,60.00,1,,42.33072487183699,-71.10446641759258
02120,79.00,1,,42.33004817902593,-71.09852689772487
02120,75.00,1,,42.32895904822996,-71.10728436668576
02120,75.00,0,,42.33215157576381,-71.10674178342134
02120,30.00,1,,42.3297708947072,-71.10300214644863
02120,105.00,1,,42.330646683297886,-71.10584251856362
02120,27.00,1,,42.33080096008549,-71.09900782939916
02120,85.00,1,,42.3288669969322,-71.10974475055329
02120,110.00,1,,42.33317899447556,-71.10249896276378
02131,60.00,1,,42.28997231000651,-71.13614631892551
02120,199.00,1,,42.33258806838985,-71.10068445938674
02120,45.00,1,,42.33230551431416,-71.10073194830291
02120,269.00,2,,42.33467769835338,-71.10251313770223
02120,69.00,1,,42.32915952745835,-71.10099811156975
02120,75.00,1,,42.334359239027464,-71.10209201284177
02120,45.00,1,,42.33175204793444,-71.10559902923352
02120,70.00,1,,42.333957003534536,-71.10229828387978
02120,70.00,1,,42.32816472463539,-71.1056950585758
02120,169.00,1,,42.334972639149164,-71.09995701146728
02130,99.00,1,,42.33228947881412,-71.11145871679565
02131,45.00,1,,42.27896822197632,-71.13671455617597
02120,90.00,1,,42.33317355053192,-71.10683935870468
02120,80.00,1,,42.32805295961436,-71.10766569680597
02119,275.00,3,,42.33085067643886,-71.09655381597143
02120,71.00,1,,42.3312871644328,-71.10049923089404
02120,125.00,1,,42.32745887376272,-71.09931845165326
02115,140.00,0,,42.333992849803394,-71.1044900544699
02120,52.00,1,,42.33145771450857,-71.10907279875214
02120,70.00,1,,42.33393473005611,-71.1031350097219
02115,208.00,1,,42.334081077460304,-71.10377646236957
02120,399.00,2,,42.32741024620903,-71.09931468957615
02131,145.00,2,,42.282905456272054,-71.13267673899496
02130,100.00,1,,42.33083819671834,-71.1111538723692
02120,59.00,1,,42.331289993980874,-71.10269410257068
02120,169.00,1,,42.33517883916313,-71.10149178764377
02120,169.00,1,,42.33515913715047,-71.10032459813883
02130,75.00,1,,42.33355814397967,-71.10942495730387
02120,100.00,1,,42.33253220985536,-71.09814589395016
02120,115.00,1,1200,42.33285412870826,-71.1011504927296
02120,65.00,1,,42.333202085723286,-71.10146471422755
02130,349.00,4,,42.330612975666746,-71.1118462450954
02120,75.00,1,,42.333681739622975,-71.10151731844184
02131,45.00,1,,42.27636367614069,-71.13643292507432
02120,35.00,1,,42.33110058552291,-71.10202037996434
02120,100.00,5,,42.332957578581784,-71.1001005250145
02120,199.00,2,,42.332692483338235,-71.10152380428332
02120,75.00,1,,42.33232514947065,-71.10058162355831
02115,160.00,2,,42.33309366612163,-71.10820555597843
02120,349.00,1,,42.33336456830139,-71.09999220363608
02120,65.00,1,,42.32739596445591,-71.10508282460825
02115,41.00,1,,42.33363628786899,-71.11102997441894
02120,80.00,1,,42.3288889027853,-71.09959329053882
02130,49.00,1,,42.33000151862129,-71.11219829247533
02131,85.00,1,,42.29110718003285,-71.13133846374735
02120,35.00,1,,42.33239082094806,-71.09582797852967
02120,72.00,1,,42.328265478773005,-71.1031099875802
02130,90.00,1,,42.33192694022545,-71.11127381322933
02120,100.00,1,,42.33074321780027,-71.10302204744768
02120,90.00,1,,42.33218318025737,-71.09989420032309
02115,89.00,2,,42.33186187945024,-71.11217701588376
02120,65.00,1,,42.33186650036742,-71.1098433298534
02120,170.00,1,,42.33163113142332,-71.09588697824026
02120,169.00,1,,42.333884142528916,-71.10040464747296
02120,150.00,2,,42.32907475055905,-71.10342383185092
02131,75.00,1,200,42.275715632046385,-71.13013942666514
02120,50.00,1,,42.333230180175455,-71.1018110081669
02120,20.00,1,,42.33102370929679,-71.09853909349202
02120,56.00,1,,42.3316098720629,-71.11137608903677
02120,140.00,1,,42.33175609091467,-71.1074984171205
02130,88.00,1,,42.32939203897631,-71.10981426405893
02120,50.00,1,,42.334355128416234,-71.10298914383577
02120,74.00,1,,42.329184016697916,-71.1006194248204
02120,42.00,1,,42.33059891873408,-71.09725003327694
02120,199.00,2,,42.33483333131768,-71.10146655561927
02120,40.00,1,,42.33424187581221,-71.09798769340145
02131,50.00,1,,42.27493019121742,-71.13062800634724
02120,169.00,1,,42.33384311318831,-71.10181769806175
02120,319.00,2,,42.332912093567174,-71.1024317059072
02120,80.00,1,,42.3281337620718,-71.10714859372881
02120,50.00,1,,42.32780219704769,-71.10563134486547
02130,103.00,1,,42.33000599091878,-71.11276646861832
02115,100.00,1,,42.334709917139925,-71.10650473221277
02130,160.00,2,,42.32849574343943,-71.10903338984063
02120,42.00,1,,42.330482874568,-71.10650652595727
02120,169.00,1,,42.334028860193904,-71.10193051721376
02120,89.00,1,,42.330355203685706,-71.10296323700399
02131,45.00,1,,42.2802789130541,-71.13586963457317
02120,199.00,1,,42.332823544853774,-71.10280316008014
02120,150.00,2,,42.32935031808286,-71.1038940465677
02120,200.00,2,,42.32726918388393,-71.09800593457369
02130,99.00,1,,42.33142677085361,-71.11113176467411
,99.00,1,,42.33307154504872,-71.10128559459146
02120,272.00,2,,42.334044880187555,-71.10287797077414
02120,85.00,1,,42.33312217027335,-71.10238263012424
02120,70.00,1,,42.331941591324835,-71.10207875571817
02120,100.00,1,,42.330870185246425,-71.10436599568429
02115,109.00,1,,42.331858487704714,-71.11195581484824
02131,75.00,1,,42.29168980076903,-71.13189277475922
02131,60.00,1,90,42.285560027126245,-71.1239986992945
02120,80.00,1,,42.33354189851089,-71.10021747687979
02120,79.00,1,,42.33196610608193,-71.10327371972126
02120,28.00,1,,42.333803842612895,-71.09617170360276
02120,55.00,0,,42.3284392686725,-71.0979069144364
02120,110.00,1,,42.33441953819978,-71.10268932653712
02120,40.00,1,,42.33296597781526,-71.11066826717925
02120,90.00,1,,42.327664807217865,-71.09896306305787
02120,80.00,1,,42.33475108572789,-71.09627417944942
02120,74.00,1,,42.330241444605235,-71.10468772708754
02115,100.00,1,,42.33426742141156,-71.10652941913347
02131,95.00,1,,42.287025610360985,-71.1335387879796
02120,130.00,1,,42.3320279524064,-71.10022476338676
02120,215.00,1,,42.33316484914497,-71.10132465610397
02120,349.00,2,,42.33354180432224,-71.10146830649997
02120,246.00,1,,42.3334741757606,-71.10016480799916
02120,150.00,2,,42.330081574861445,-71.10310101113842
02120,45.00,1,,42.33070273607674,-71.09999868362854
02120,100.00,1,,42.33068877228484,-71.09877610730857
02120,130.00,1,,42.33091894635664,-71.10873628820221
02120,60.00,1,,42.33454903433351,-71.10296058223196
02115,175.00,1,,42.3337525039974,-71.10654012092837
02131,89.00,0,,42.28606772927463,-71.1323625033481
02120,246.00,1,,42.333703815725244,-71.10145425986323
02215,84.00,1,,42.33886860712996,-71.10709963799906
02215,149.00,0,,42.339382787710306,-71.10017235240565
02215,75.00,1,,42.342620024001896,-71.10362749572894
02215,84.00,1,,42.339020006398144,-71.1066409301378
02215,100.00,2,,42.342134775272235,-71.10702671182142
02116,165.00,1,,42.34930061992321,-71.06897966781574
02116,289.00,2,,42.34850865691721,-71.06929010159308
02116,170.00,0,,42.349319949127846,-71.06682139176101
02116,247.00,1,,42.34918043705066,-71.06874937014906
02131,110.00,0,,42.28389087384849,-71.13140826651365
02116,500.00,2,,42.34883381364865,-71.06896545929067
02116,139.00,1,,42.34823707653101,-71.06851742466118
02116,165.00,1,,42.34925132694995,-71.06899058119524
02116,500.00,2,,42.349532351495846,-71.06944196366528
02116,350.00,1,,42.34873142922351,-71.06831683813054
02116,500.00,2,,42.34958554288832,-71.06757506075716
02116,188.00,2,,42.348475108099976,-71.07040673233617
02116,400.00,2,,42.34839952103118,-71.06802704426589
02116,180.00,1,,42.348893581808525,-71.06849710628192
02116,375.00,3,,42.349003853079395,-71.06887725966722
02131,65.00,1,,42.293924644315325,-71.1354893588797
02116,99.00,1,,42.34880685343603,-71.06812836338845
02116,170.00,1,,42.350016660126784,-71.06773808344789
02116,125.00,1,,42.35015380074847,-71.06793078801779
02116,129.00,1,,42.3497134913012,-71.06985265838696
02116,90.00,1,,42.34897813439239,-71.06782458659784
02116,299.00,2,,42.35046583775115,-71.06709322548006
02116,225.00,2,,42.34922068461341,-71.06691407927605
02116,500.00,2,2000,42.34990066879407,-71.06960020992611
02116,500.00,2,,42.3484557168945,-71.06810028933633
02116,99.00,1,,42.3503589882681,-71.06779348952853
02131,285.00,3,,42.29061655718749,-71.13273461483398
02111,245.00,1,,42.3504168336011,-71.05789450409064
02111,390.00,2,,42.35132194985031,-71.05765499381603
02111,159.00,1,,42.35144811572914,-71.05866958788957
02111,295.00,2,,42.35125052243031,-71.05893024712475
02111,179.00,1,,42.351765729822496,-71.0570491779424
02111,399.00,2,,42.35194004597159,-71.06007650740698
02111,219.00,1,,42.351929020749914,-71.05950779254559
02111,289.00,1,,42.35198196833226,-71.05960861309755
02111,219.00,1,,42.3512146620701,-71.05937481486708
02111,295.00,2,,42.34867606531526,-71.06124332901368
02130,140.00,1,,42.313791962580474,-71.10338741157318
02111,259.00,2,,42.351266667257654,-71.06190274415641
02111,185.00,1,,42.34898803932816,-71.06049315314665
02111,269.00,2,,42.35124444173521,-71.06197822096027
02111,109.00,0,,42.34884035947795,-71.0638387110802
02111,295.00,2,,42.34816470077913,-71.05974390633993
02111,389.00,2,,42.35163838388161,-71.062148069686
02111,215.00,2,,42.34754058861708,-71.06021712789311
02111,375.00,4,,42.3488934738346,-71.05996425513219
02111,270.00,1,,42.35067613459507,-71.06137717804796
02111,285.00,2,,42.35152667387898,-71.06000350976659
02130,70.00,1,,42.307974813109155,-71.11622135298697
02111,296.00,2,,42.35055216014412,-71.06168614267253
02111,80.00,1,,42.350711288944154,-71.0627487600469
02111,219.00,1,,42.35114556123238,-71.05989021711312
02111,120.00,0,,42.350297255857136,-71.06231125003633
02111,209.00,2,,42.349611708674736,-71.06062286276435
02111,399.00,2,,42.35171501766326,-71.05971001034017
02111,159.00,1,,42.349555041024786,-71.06188093129498
02111,125.00,0,,42.3483997905399,-71.06227730650362
02111,80.00,1,,42.349248498872385,-71.06182314606845
02116,299.00,2,,42.352417217659735,-71.06161905111236
02130,95.00,1,,42.309356585821945,-71.11682730260223
02111,100.00,1,,42.352234683556446,-71.06228897696731
02111,229.00,1,,42.348829740918944,-71.05990613419607
02111,383.00,3,,42.349393213031874,-71.06263703686577
02111,149.00,1,,42.34859634227962,-71.0627601996312
02111,250.00,1,,42.35008236175576,-71.05978020625919
02111,349.00,1,,42.35219725049866,-71.06199510010266
02116,199.00,2,,42.35080070816983,-71.06169059449208
02116,169.00,1,,42.3522773819644,-71.06168847333879
02111,300.00,1,,42.35231485272424,-71.06153921829257
02116,169.00,1,,42.35160596313017,-71.06154627147038
02130,55.00,1,1000,42.31691221390574,-71.1130254234823
02111,349.00,1,,42.350641890254046,-71.06291037675189
02111,319.00,2,,42.351341904003895,-71.06049158227391
02111,100.00,1,,42.3496651303919,-71.06219520657837
02111,179.00,2,,42.34748332245434,-71.06079648978637
02111,289.00,2,,42.3504252777942,-71.05969261367373
02111,209.00,0,,42.35077142402542,-71.06072599623613
02116,199.00,2,,42.35132188621957,-71.06269213714496
02111,319.00,2,,42.35105900975633,-71.0628915716783
02111,135.00,1,,42.34942447726353,-71.06341296834017
02116,169.00,1,,42.35125461850827,-71.06124547812514
02131,100.00,1,,42.28138962623448,-71.13119041987277
02130,80.00,1,,42.30398455761773,-71.10449360644687
02111,95.00,1,,42.3484689315437,-71.06020839932364
02111,319.00,2,,42.349733816781615,-71.0605232110554
02116,169.00,1,,42.352322163969674,-71.06202555420086
02111,287.00,1,,42.347099175145,-71.0626980849258
02111,219.00,1,,42.350948573088345,-71.06111384419096
02111,219.00,1,,42.34953273016119,-71.06073077989421
02116,199.00,2,,42.35094638720326,-71.06213032707227
02111,95.00,1,,42.34864828206799,-71.06012875567642
02111,219.00,1,,42.34952367733369,-71.05972639589817
02111,242.00,1,,42.35156674406805,-71.0593080613562
02119,120.00,1,,42.31632875548343,-71.09909641577438
02111,389.00,2,,42.35158127863813,-71.06172714333803
02116,169.00,1,,42.3520684901623,-71.06194463372994
02116,199.00,2,,42.351015523339036,-71.06290707291346
02111,361.00,2,,42.35182860560342,-71.0593418210191
02111,225.00,1,,42.35103159640811,-71.06278886638864
02111,255.00,2,,42.35180090810883,-71.06135143551192
02116,119.00,3,,42.35074234923137,-71.06273125900049
02111,219.00,1,,42.351700401272566,-71.06016253656702
02111,299.00,2,,42.35019448391424,-71.06205569268481
02116,119.00,2,,42.352407636702495,-71.0613966177352
02130,65.00,1,,42.32002252367938,-71.10594049773768
02111,199.00,1,,42.349890225740786,-71.06067686945971
02111,319.00,2,,42.3509297039733,-71.05977195554615
02111,93.00,1,,42.348116363319,-71.06165024013819
02111,199.00,1,,42.350546452659664,-71.06060285046114
02116,299.00,2,,42.35090794513311,-71.06197529166677
02111,349.00,2,,42.35072285766954,-71.0629373296799
02109,275.00,1,,42.366226191464136,-71.05225031339678
02113,299.00,2,,42.365028569643414,-71.05216156634643
02110,375.00,3,,42.36398159000662,-71.0503089596237
02113,140.00,1,,42.366090141169195,-71.0525546517861
02130,100.00,1,,42.31451961008171,-71.10558689277725
02113,35.00,1,,42.36442861088294,-71.05601661847707
02113,159.00,1,,42.36468987342734,-71.05291980991579
02113,84.00,1,,42.36662093236593,-71.05543429092167
02113,100.00,1,,42.36702083461885,-71.05420896843187
02113,125.00,2,,42.36567956847562,-71.05666097451633
02113,150.00,1,,42.363992206217254,-71.05488132772017
02113,79.00,1,,42.36662779307261,-71.05450943223703
02113,320.00,2,,42.36784682332886,-71.05300114479144
02113,180.00,1,,42.3664654444147,-71.05375655569645
02113,150.00,0,,42.3673258809032,-71.05478010069912
02130,65.00,1,,42.321719666668685,-71.10345881692874
02114,125.00,1,,42.365618667032614,-71.0569766850338
02113,145.00,1,,42.36638187981247,-71.05587868288846
02113,125.00,1,,42.36722285530586,-71.05736032911761
02113,171.00,1,,42.36863498806691,-71.05699527150583
02113,285.00,2,,42.36782034043131,-71.05324154922886
02113,400.00,2,,42.362861594492266,-71.05569932035438
02109,400.00,2,,42.3630127707613,-71.05176378181494
02109,210.00,1,,42.36454384616049,-71.05326897239354
02113,350.00,1,,42.36543143382386,-71.05735140792984
02113,182.00,2,,42.36424351384748,-71.05617538252366
02130,60.00,1,,42.31679060385281,-71.1156304290958
02113,200.00,1,,42.36591852353609,-71.0531419142005
02113,260.00,2,,42.36592932232204,-71.05660255147694
02113,200.00,1,,42.36520054594843,-71.05823467208315
02109,150.00,1,,42.36102238918389,-71.05276752955334
02113,120.00,0,,42.367071139848434,-71.05364659498184
,102.00,1,,42.36555257195966,-71.05081602447373
02109,210.00,0,,42.368682503928206,-71.05430825519376
02113,159.00,1,,42.36396139522814,-71.05462384037729
02109,120.00,1,,42.366660144819434,-71.05209407170254
02110,425.00,2,,42.3636522724642,-71.05123941144093
02130,63.00,1,,42.31951000434093,-71.10537660326158
02113,150.00,1,,42.36378220194202,-71.0556432174484
02113,149.00,1,,42.367280349196605,-71.0551296115384
02113,115.00,0,,42.365298397876174,-71.05467504749075
02113,150.00,0,,42.3648669275906,-71.05769065375229
02113,399.00,3,,42.364751725711294,-71.05228017156112
02113,220.00,2,,42.36492961523601,-71.05645064810786
02109,110.00,1,,42.3666603909518,-71.05315577538693
02113,125.00,1,,42.36639330636225,-71.05536891439704
02109,310.00,2,,42.36523984386283,-71.05213404975486
02113,160.00,1,,42.36420990160985,-71.05407737754429
02130,75.00,1,,42.31527456792091,-71.11331605532413
02113,559.00,1,,42.36573999613248,-71.05541507194255
02109,175.00,1,,42.365783131837766,-71.05337556191989
02113,159.00,1,,42.36573321833043,-71.05535836461945
02110,190.00,2,,42.36397760074736,-71.04953482591641
02113,165.00,1,,42.36430462334565,-71.0561667377658
,195.00,2,,42.366846007169244,-71.05118641450538
02109,195.00,2,,42.36566298841409,-71.05130540181472
02113,300.00,2,,42.36296395331412,-71.05608132274628
02109,135.00,1,,42.36573203591357,-71.05300052780038
02113,125.00,1,,42.36758116315518,-71.05611277750177
02130,65.00,1,,42.315499530265065,-71.11706562488624
02113,125.00,1,,42.36692407605786,-71.05607592477958
02110,212.00,2,,42.36235119602448,-71.05150191371274
02113,200.00,2,,42.36444820170816,-71.05756044133952
02113,425.00,2,,42.36378841343679,-71.05502675683724
02113,180.00,1,,42.36515136677236,-71.05679220058173
02113,165.00,1,,42.365762758846415,-71.0573561236276
02113,120.00,1,,42.36620466307457,-71.05523086105592
02113,250.00,2,,42.363365249484055,-71.05482187868908
02113,129.00,2,,42.3632181952717,-71.05144793079053
02113,80.00,1,,42.36362341247903,-71.0549696650742
02130,110.00,1,,42.31690480739987,-71.10519470648515
02109,160.00,2,,42.36616888440692,-71.05040048545088
02113,145.00,1,,42.365468834510295,-71.0519644460137
02113,131.00,1,,42.364735243335424,-71.05412820463829
02114,150.00,1,,42.363456015901434,-71.05720716569732
02109,250.00,2,0,42.36366047776044,-71.05023194381583
02113,200.00,3,,42.366313613838365,-71.05797830773936
02109,200.00,2,,42.36188289681091,-71.05296259185997
02113,125.00,1,,42.36570948284029,-71.05560297770906
02113,250.00,1,,42.365657538252705,-71.0558817276351
02109,250.00,1,,42.36182817877077,-71.05248303684002
02131,75.00,1,,42.28194609607024,-71.14102161135577
02130,46.00,1,,42.31189728557806,-71.10315398376997
